Pcp_File_Version=3
    2
    1  0.000000e+000  1.000000e+000  1.000000e+000
    2 -1.700000e+002  1.000000e+000  1.000000e+000
   96    1    0    1 x         h      Mat  Lay      Beta    iCnc iSolid iAds          Temp          Conc 
    1  0.000000e+000 -1.000000e+002    1    1  0.000000e+000    1    1    1  1.500000e+001  3.300000e-004
    2 -1.000000e+000 -1.000000e+002    1    1  0.000000e+000    1    1    1  1.500000e+001  9.390000e-004
    3 -2.000000e+000 -1.000000e+002    1    1  0.000000e+000    1    1    1  1.500000e+001  1.550000e-003
    4 -3.000000e+000 -1.000000e+002    1    1  0.000000e+000    1    1    1  1.500000e+001  2.160000e-003
    5 -4.000000e+000 -1.000000e+002    1    1  0.000000e+000    1    1    1  1.500000e+001  2.770000e-003
    6 -5.000000e+000 -1.000000e+002    1    1  0.000000e+000    1    1    1  1.500000e+001  3.380000e-003
    7 -6.000000e+000 -1.000000e+002    1    1  0.000000e+000    1    1    1  1.500000e+001  3.990000e-003
    8 -7.000000e+000 -1.000000e+002    1    1  0.000000e+000    1    1    1  1.500000e+001  4.600000e-003
    9 -8.000000e+000 -1.000000e+002    1    1  0.000000e+000    1    1    1  1.500000e+001  5.200000e-003
   10 -9.000000e+000 -1.000000e+002    1    1  0.000000e+000    1    1    1  1.500000e+001  5.810000e-003
   11 -1.000000e+001 -1.000000e+002    1    1  0.000000e+000    1    1    1  1.500000e+001  6.420000e-003
   12 -1.100000e+001 -1.000000e+002    1    1  0.000000e+000    1    1    1  1.500000e+001  7.030000e-003
   13 -1.200000e+001 -1.000000e+002    1    1  0.000000e+000    1    1    1  1.500000e+001  7.640000e-003
   14 -1.300000e+001 -1.000000e+002    1    1  0.000000e+000    1    1    1  1.500000e+001  8.250000e-003
   15 -1.400000e+001 -1.000000e+002    1    1  0.000000e+000    1    1    1  1.500000e+001  8.860000e-003
   16 -1.500000e+001 -1.000000e+002    1    1  0.000000e+000    1    1    1  1.500000e+001  9.470000e-003
   17 -1.600000e+001 -1.000000e+002    1    1  0.000000e+000    1    1    1  1.500000e+001  1.010000e-002
   18 -1.700000e+001 -1.000000e+002    1    1  0.000000e+000    1    1    1  1.500000e+001  1.070000e-002
   19 -1.800000e+001 -1.000000e+002    1    1  0.000000e+000    1    1    1  1.500000e+001  1.130000e-002
   20 -1.900000e+001 -1.000000e+002    1    1  0.000000e+000    1    1    1  1.500000e+001  1.190000e-002
   21 -2.000000e+001 -1.000000e+002    1    1  0.000000e+000    1    1    1  1.500000e+001  1.250000e-002
   22 -2.100000e+001 -1.000000e+002    1    1  0.000000e+000    1    1    1  1.500000e+001  1.310000e-002
   23 -2.200000e+001 -1.000000e+002    1    1  0.000000e+000    1    1    1  1.500000e+001  1.370000e-002
   24 -2.300000e+001 -1.000000e+002    1    1  0.000000e+000    1    1    1  1.500000e+001  1.430000e-002
   25 -2.400000e+001 -1.000000e+002    1    1  0.000000e+000    1    1    1  1.500000e+001  1.500000e-002
   26 -2.500000e+001 -1.000000e+002    1    1  0.000000e+000    1    1    1  1.500000e+001  1.560000e-002
   27 -2.600000e+001 -1.000000e+002    1    1  0.000000e+000    1    1    1  1.500000e+001  1.620000e-002
   28 -2.700000e+001 -1.000000e+002    1    1  0.000000e+000    1    1    1  1.500000e+001  1.680000e-002
   29 -2.800000e+001 -1.000000e+002    2    2  0.000000e+000    1    1    1  1.500000e+001  1.740000e-002
   30 -2.900000e+001 -1.000000e+002    2    2  0.000000e+000    1    1    1  1.500000e+001  1.800000e-002
   31 -3.000000e+001 -1.000000e+002    2    2  0.000000e+000    1    1    1  1.500000e+001  1.800000e-002
   32 -3.100000e+001 -1.000000e+002    2    2  0.000000e+000    1    1    1  1.500000e+001  1.800000e-002
   33 -3.200000e+001 -1.000000e+002    2    2  0.000000e+000    1    1    1  1.500000e+001  1.800000e-002
   34 -3.300000e+001 -1.000000e+002    2    2  0.000000e+000    1    1    1  1.500000e+001  1.800000e-002
   35 -3.400000e+001 -1.000000e+002    2    2  0.000000e+000    1    1    1  1.500000e+001  1.800000e-002
   36 -3.500000e+001 -1.000000e+002    2    2  0.000000e+000    1    1    1  1.500000e+001  1.800000e-002
   37 -3.600000e+001 -1.000000e+002    2    2  0.000000e+000    1    1    1  1.500000e+001  1.800000e-002
   38 -3.700000e+001 -1.000000e+002    3    3  0.000000e+000    1    1    1  1.500000e+001  1.800000e-002
   39 -3.800000e+001 -1.000000e+002    3    3  0.000000e+000    1    1    1  1.500000e+001  1.800000e-002
   40 -3.900000e+001 -1.000000e+002    3    3  0.000000e+000    1    1    1  1.500000e+001  1.800000e-002
   41 -4.000000e+001 -1.000000e+002    3    3  0.000000e+000    1    1    1  1.500000e+001  1.800000e-002
   42 -4.100000e+001 -1.000000e+002    3    3  0.000000e+000    1    1    1  1.500000e+001  1.800000e-002
   43 -4.200000e+001 -1.000000e+002    3    3  0.000000e+000    1    1    1  1.500000e+001  1.800000e-002
   44 -4.300000e+001 -1.000000e+002    3    3  0.000000e+000    1    1    1  1.500000e+001  1.800000e-002
   45 -4.400000e+001 -1.000000e+002    3    3  0.000000e+000    1    1    1  1.500000e+001  1.800000e-002
   46 -4.500000e+001 -1.000000e+002    3    3  0.000000e+000    1    1    1  1.500000e+001  1.800000e-002
   47 -4.600000e+001 -1.000000e+002    3    3  0.000000e+000    1    1    1  1.500000e+001  1.800000e-002
   48 -4.700000e+001 -1.000000e+002    3    3  0.000000e+000    1    1    1  1.500000e+001  1.800000e-002
   49 -4.800000e+001 -1.000000e+002    3    3  0.000000e+000    1    1    1  1.500000e+001  1.800000e-002
   50 -4.900000e+001 -1.000000e+002    3    3  0.000000e+000    1    1    1  1.500000e+001  1.800000e-002
   51 -5.050000e+001 -1.000000e+002    3    3  0.000000e+000    1    1    1  1.500000e+001  1.800000e-002
   52 -5.200000e+001 -1.000000e+002    3    3  0.000000e+000    1    1    1  1.500000e+001  1.800000e-002
   53 -5.400000e+001 -1.000000e+002    3    3  0.000000e+000    1    1    1  1.500000e+001  1.800000e-002
   54 -5.600000e+001 -1.000000e+002    3    3  0.000000e+000    1    1    1  1.500000e+001  1.800000e-002
   55 -5.800000e+001 -1.000000e+002    3    3  0.000000e+000    1    1    1  1.500000e+001  1.800000e-002
   56 -6.000000e+001 -1.000000e+002    3    3  0.000000e+000    1    1    1  1.500000e+001  1.800000e-002
   57 -6.200000e+001 -1.000000e+002    3    3  0.000000e+000    1    1    1  1.500000e+001  1.800000e-002
   58 -6.400000e+001 -1.000000e+002    3    3  0.000000e+000    1    1    1  1.500000e+001  1.800000e-002
   59 -6.600000e+001 -1.000000e+002    3    3  0.000000e+000    1    1    1  1.500000e+001  1.800000e-002
   60 -6.800000e+001 -1.000000e+002    3    3  0.000000e+000    1    1    1  1.500000e+001  1.800000e-002
   61 -7.000000e+001 -1.000000e+002    3    3  0.000000e+000    1    1    1  1.500000e+001  1.800000e-002
   62 -7.200000e+001 -1.000000e+002    3    3  0.000000e+000    1    1    1  1.500000e+001  1.800000e-002
   63 -7.400000e+001 -1.000000e+002    3    3  0.000000e+000    1    1    1  1.500000e+001  1.800000e-002
   64 -7.600000e+001 -1.000000e+002    3    3  0.000000e+000    1    1    1  1.500000e+001  1.800000e-002
   65 -7.800000e+001 -1.000000e+002    3    3  0.000000e+000    1    1    1  1.500000e+001  1.800000e-002
