    2
    1  0.000000e+000  1.000000e+000  1.000000e+000
    2 -2.300000e+002  1.000000e+000  1.000000e+000
   33    0    0    1 x         h         Mat  Lay      Beta           Axz            Bxz            Dxz            Temp          Conc           SConc
    1  0.000000e+000 -5.500000e+001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
    2 -1.000000e+000 -5.400000e+001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
    3 -2.000000e+000 -5.300000e+001    1    1  1.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
    4 -4.000000e+000 -5.100000e+001    1    1  1.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
    5 -6.000000e+000 -4.900000e+001    1    1  1.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
    6 -1.000000e+001 -4.500000e+001    1    1  1.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
    7 -1.500000e+001 -4.000000e+001    1    1  1.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
    8 -2.000000e+001 -3.500000e+001    1    1  1.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
    9 -2.500000e+001 -3.000000e+001    1    1  1.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   10 -3.000000e+001 -2.500000e+001    1    1  1.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   11 -4.000000e+001 -1.500000e+001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   12 -5.000000e+001 -5.000000e+000    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   13 -6.000000e+001  5.000000e+000    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   14 -7.000000e+001  1.500000e+001    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   15 -8.000000e+001  2.500000e+001    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   16 -9.000000e+001  3.500000e+001    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   17 -1.000000e+002  4.500000e+001    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   18 -1.100000e+002  5.500000e+001    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   19 -1.200000e+002  6.500000e+001    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   20 -1.300000e+002  7.500000e+001    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   21 -1.400000e+002  8.500000e+001    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   22 -1.500000e+002  9.500000e+001    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   23 -1.600000e+002  1.050000e+002    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   24 -1.700000e+002  1.150000e+002    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   25 -1.800000e+002  1.250000e+002    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   26 -1.900000e+002  1.350000e+002    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   27 -2.000000e+002  1.450000e+002    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   28 -2.100000e+002  1.550000e+002    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   29 -2.200000e+002  1.650000e+002    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   30 -2.250000e+002  1.700000e+002    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   31 -2.280000e+002  1.730000e+002    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   32 -2.290000e+002  1.740000e+002    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   33 -2.300000e+002  1.750000e+002    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
    3
   10   20   30
