    3
    1  0.000000e+000  1.000000e+000  1.000000e+000
    2 -3.950000e+000  1.000000e-001  1.000000e+000
    3 -4.520000e+000  1.000000e+000  1.000000e+000
   50    0    0    1 x         h         Mat  Lay      Beta           Axz            Bxz            Dxz            Temp          Conc           SConc
    1  0.000000e+000 -2.000000e+000    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
    2 -1.584369e-001 -1.841563e+000    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
    3 -3.136620e-001 -1.686338e+000    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
    4 -4.656753e-001 -1.534325e+000    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
    5 -6.144769e-001 -1.385523e+000    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
    6 -7.600666e-001 -1.239933e+000    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
    7 -9.024446e-001 -1.097555e+000    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
    8 -1.041611e+000 -9.583892e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
    9 -1.177565e+000 -8.224348e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   10 -1.310308e+000 -6.896921e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   11 -1.439839e+000 -5.601612e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   12 -1.566158e+000 -4.338422e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   13 -1.689265e+000 -3.107347e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   14 -1.809161e+000 -1.908393e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   15 -1.925845e+000 -7.415545e-002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   16 -2.039316e+000  3.931642e-002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   17 -2.149577e+000  1.495767e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   18 -2.256625e+000  2.566252e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   19 -2.360462e+000  3.604617e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   20 -2.461087e+000  4.610868e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   21 -2.558500e+000  5.584998e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   22 -2.652701e+000  6.527011e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   23 -2.743691e+000  7.436907e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   24 -2.831468e+000  8.314683e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   25 -2.916034e+000  9.160345e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   26 -2.997389e+000  9.973886e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   27 -3.075531e+000  1.075531e+000    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   28 -3.150462e+000  1.150462e+000    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   29 -3.222181e+000  1.222181e+000    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   30 -3.290688e+000  1.290688e+000    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   31 -3.355983e+000  1.355983e+000    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   32 -3.418067e+000  1.418067e+000    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   33 -3.476938e+000  1.476938e+000    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   34 -3.532598e+000  1.532598e+000    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   35 -3.585047e+000  1.585047e+000    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   36 -3.634283e+000  1.634283e+000    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   37 -3.680308e+000  1.680308e+000    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   38 -3.723121e+000  1.723121e+000    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   39 -3.762722e+000  1.762722e+000    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   40 -3.799111e+000  1.799111e+000    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   41 -3.832289e+000  1.832289e+000    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   42 -3.862254e+000  1.862254e+000    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   43 -3.889009e+000  1.889009e+000    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   44 -3.912551e+000  1.912551e+000    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   45 -3.932881e+000  1.932881e+000    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   46 -3.950000e+000  1.950000e+000    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   47 -4.092500e+000  2.092500e+000    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   48 -4.235000e+000  2.235000e+000    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   49 -4.377500e+000  2.377500e+000    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   50 -4.520000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
    4
    6   14   24   39
