    2
    1  0.000000e+000  1.000000e+000  1.000000e+000
    2 -2.500000e+002  1.000000e+000  1.000000e+000
   51    0    0    1 x         h         Mat  Lay      Beta           Axz            Bxz            Dxz            Temp          Conc           SConc
    1  0.000000e+000 -5.000000e+002    1    1  0.000000e+000  5.000000e-001  6.000000e-001  4.500000e-001              
    2 -5.000000e+000 -5.000000e+002    1    1  0.000000e+000  4.960000e-001  5.960000e-001  4.480000e-001              
    3 -1.000000e+001 -5.000000e+002    1    1  0.000000e+000  4.920000e-001  5.920000e-001  4.460000e-001              
    4 -1.500000e+001 -5.000000e+002    1    1  0.000000e+000  4.880000e-001  5.880000e-001  4.440000e-001              
    5 -2.000000e+001 -5.000000e+002    1    1  0.000000e+000  4.840000e-001  5.840001e-001  4.420000e-001              
    6 -2.500000e+001 -5.000000e+002    1    1  0.000000e+000  4.800000e-001  5.800000e-001  4.400000e-001              
    7 -3.000000e+001 -5.000000e+002    1    1  0.000000e+000  4.760000e-001  5.760000e-001  4.380000e-001              
    8 -3.500000e+001 -5.000000e+002    1    1  0.000000e+000  4.720000e-001  5.720000e-001  4.360000e-001              
    9 -4.000000e+001 -5.000000e+002    1    1  0.000000e+000  4.680000e-001  5.680000e-001  4.340000e-001              
   10 -4.500000e+001 -5.000000e+002    1    1  0.000000e+000  4.640000e-001  5.640000e-001  4.320000e-001              
   11 -5.000000e+001 -5.000000e+002    1    1  0.000000e+000  4.600000e-001  5.600000e-001  4.300000e-001              
   12 -5.500000e+001 -5.000000e+002    1    1  0.000000e+000  4.560000e-001  5.560000e-001  4.280000e-001              
   13 -6.000000e+001 -5.000000e+002    1    1  0.000000e+000  4.520000e-001  5.520000e-001  4.260000e-001              
   14 -6.500000e+001 -5.000000e+002    1    1  0.000000e+000  4.480000e-001  5.480000e-001  4.240000e-001              
   15 -7.000000e+001 -5.000000e+002    1    1  0.000000e+000  4.440000e-001  5.440000e-001  4.220000e-001              
   16 -7.500000e+001 -5.000000e+002    1    1  0.000000e+000  4.400000e-001  5.400000e-001  4.200000e-001              
   17 -8.000000e+001 -5.000000e+002    1    1  0.000000e+000  4.360000e-001  5.360000e-001  4.180000e-001              
   18 -8.500000e+001 -5.000000e+002    1    1  0.000000e+000  4.320000e-001  5.320000e-001  4.160000e-001              
   19 -9.000000e+001 -5.000000e+002    1    1  0.000000e+000  4.280000e-001  5.280000e-001  4.140000e-001              
   20 -9.500000e+001 -5.000000e+002    1    1  0.000000e+000  4.240000e-001  5.240000e-001  4.120000e-001              
   21 -1.000000e+002 -5.000000e+002    1    1  0.000000e+000  4.200000e-001  5.200000e-001  4.100000e-001              
   22 -1.050000e+002 -5.000000e+002    1    1  0.000000e+000  4.160000e-001  5.160000e-001  4.080000e-001              
   23 -1.100000e+002 -5.000000e+002    1    1  0.000000e+000  4.120000e-001  5.120000e-001  4.060000e-001              
   24 -1.150000e+002 -5.000000e+002    1    1  0.000000e+000  4.080000e-001  5.080000e-001  4.040000e-001              
   25 -1.200000e+002 -5.000000e+002    1    1  0.000000e+000  4.040000e-001  5.040000e-001  4.020000e-001              
   26 -1.250000e+002 -5.000000e+002    1    1  0.000000e+000  4.000000e-001  5.000000e-001  4.000000e-001              
